SEN0001	0.759011734	non-essential	0.1635285651604576	0.561510353227771	2463.0
SEN0002	0.690142475	non-essential	0.1640544038133546	0.5774193548387097	930.0
SEN0003	0.748011564	non-essential	0.16425351398508872	0.5625485625485626	1287.0
SEN0004	0.94941674	non-essential	0.1645480177760781	0.5051679586563308	774.0
SEN0005	0.811308632	non-essential	0.16472984185573242	0.5562543675751223	1431.0
SEN0006	0.859578143	non-essential	0.16509242297232005	0.5440251572327044	954.0
SEN0007	0.893491291	non-essential	0.16531948966334375	0.560067681895093	591.0
SEN0008	1.297090476	non-essential	0.16545756499143804	0.5432098765432098	567.0
SEN0009	0.93663273	non-essential	0.1656103655090818	0.542016806722689	714.0
SEN0010	1.537997462	non-essential	0.165770208508684	0.49876543209876545	405.0
SEN0011	0.211686386	non-essential	0.165930905142463	0.523735002608242	1917.0
SEN0012	0.637984132	non-essential	0.1663581490479418	0.5403508771929825	1140.0
SEN0013	3.084373528	beneficial-loss	0.166661189180699	0.4040084388185654	948.0
SEN0014	2.571066776	non-essential	0.16689038995716463	0.4057971014492754	345.0
SEN0015	2.572835796	non-essential	0.1669768204175637	0.5112359550561798	534.0
SEN0016	1.590743156	non-essential	0.16709419511687104	0.38513513513513514	444.0
SEN0017	1.025509188	non-essential	0.1672700437572879	0.5114285714285715	2100.0
SEN0018	0.828421878	non-essential	0.1677376218776196	0.5488822155488822	2997.0
SEN0019	2.450646583	non-essential	0.16843696167694727	0.46808510638297873	705.0
SEN0020	3.125342436	beneficial-loss	0.16867896696606463	0.5174953959484346	543.0
SEN0021	1.990689691	non-essential	0.16881618865998213	0.5094614264919942	687.0
SEN0022	1.073240792	non-essential	0.16896365396402102	0.5446224256292906	2622.0
SEN0023	1.06682759	non-essential	0.16952321116690083	0.5009920634920635	1008.0
SEN0024	1.071255586	non-essential	0.1697383269794496	0.4926739926739927	546.0
SEN0025	0.634127451	non-essential	0.1698580491727431	0.558766859344894	519.0
SEN0026	0.862973342	non-essential	0.16996133890813359	0.5409836065573771	732.0
SEN0027	0.881330161	non-essential	0.17013099870076878	0.5508274231678487	846.0
SEN0028	2.170936789	non-essential	0.17031068869498114	0.41818181818181815	330.0
SEN0029	1.634794505	non-essential	0.17040224096044088	0.3711111111111111	450.0
SEN0030	2.113958412	non-essential	0.1705753152897832	0.38308457711442784	1005.0
SEN0031	1.219922183	non-essential	0.17079128473650873	0.36507936507936506	441.0
SEN0032	3.901473176	beneficial-loss	0.17099679716456873	0.4642233856893543	1719.0
SEN0033	2.059194547	non-essential	0.17137324983652905	0.46946564885496184	1572.0
SEN0034	3.120971328	beneficial-loss	0.17172964210533503	0.4435695538057743	762.0
SEN0035	1.294333736	non-essential	0.17201881068271954	0.5254350736278447	1494.0
SEN0036	0.990507483	non-essential	0.1723585570850783	0.49538203190596136	1191.0
SEN0037	2.331288696	non-essential	0.1726165680150103	0.5007974481658692	1254.0
SEN0038	2.766542771	non-essential	0.17291107180599968	0.4988344988344988	1716.0
SEN0039	0.913817781	non-essential	0.17331185305199828	0.5638389031705227	1167.0
SEN0040	0.881578074	non-essential	0.17357391874426997	0.5055555555555555	900.0
SEN0041	0.875095882	non-essential	0.1737775104954322	0.5436274509803921	2040.0
SEN0042	2.773236673	non-essential	0.17422118685881402	0.49344978165938863	1374.0
SEN0043	0.03559854	essential	0.17461151108614706	0.4659090909090909	264.0
