EntCo.1_45400_1-298_NEs	0.000000	0.251014	0.247517	0.251014	0.277227	0.265823	0.251014	0.251014	0.270046	0.224721	0.243966	0.248158	0.285455	0.286010
SalEn.3_0041_1-299_NEs	0.251014	0.000000	0.268497	0.000000	0.261499	0.255983	0.000000	0.000000	0.262666	0.244951	0.266857	0.007853	0.261330	0.261666
KlePn.2_04991_1-298_NEs	0.247517	0.268497	0.000000	0.268497	0.289569	0.280173	0.268497	0.268497	0.289144	0.222758	0.004495	0.265570	0.298403	0.292120
SalEn.2_MW00411_1-299_NEs	0.251014	0.000000	0.268497	0.000000	0.261499	0.255983	0.000000	0.000000	0.262666	0.244951	0.266857	0.007853	0.261330	0.261666
EscCo.2_40670_1-300_NEs	0.277227	0.261499	0.289569	0.261499	0.000000	0.029616	0.261499	0.261499	0.029370	0.253383	0.288983	0.264821	0.032842	0.049831
EscCo.1_00018_1-298_NEs	0.265823	0.255983	0.280173	0.255983	0.029616	0.000000	0.255983	0.255983	0.020349	0.251952	0.279610	0.259308	0.030752	0.048657
SalEn.10040_1-299_NEs	0.251014	0.000000	0.268497	0.000000	0.261499	0.255983	0.000000	0.000000	0.262666	0.244951	0.266857	0.007853	0.261330	0.261666
SalEn.4_00411_1-299_NEs	0.251014	0.000000	0.268497	0.000000	0.261499	0.255983	0.000000	0.000000	0.262666	0.244951	0.266857	0.007853	0.261330	0.261666
EscCo.3_0018_1-300_NEs	0.270046	0.262666	0.289144	0.262666	0.029370	0.020349	0.262666	0.262666	0.000000	0.249952	0.288559	0.265989	0.019112	0.047391
CitRo.1_00171_1-298_NEs	0.224721	0.244951	0.222758	0.244951	0.253383	0.251952	0.244951	0.244951	0.249952	0.000000	0.224209	0.242089	0.249053	0.259415
KlePn.1_02353_1-298_NEs	0.243966	0.266857	0.004495	0.266857	0.288983	0.279610	0.266857	0.266857	0.288559	0.224209	0.000000	0.263933	0.297793	0.289961
SalEn.50042_1-299_NEs	0.248158	0.007853	0.265570	0.007853	0.264821	0.259308	0.007853	0.007853	0.265989	0.242089	0.263933	0.000000	0.264650	0.265027
EscCo.50020_1-300	0.285455	0.261330	0.298403	0.261330	0.032842	0.030752	0.261330	0.261330	0.019112	0.249053	0.297793	0.264650	0.000000	0.046239
EscCo.4_03971_1-298_NEs	0.286010	0.261666	0.292120	0.261666	0.049831	0.048657	0.261666	0.261666	0.047391	0.259415	0.289961	0.265027	0.046239	0.000000
