SalEn.50903_1-409_NEs	0.000000	0.832639	0.829647	0.014158	0.014158	0.014158	0.011631	0.824738	0.833051	0.487735	0.743148
EscCo.1_02178_1-375_NEs	0.832639	0.000000	0.012443	0.816021	0.816021	0.816021	0.817388	0.024238	0.029696	0.769571	0.930981
EscCo.2_2046_1-375_NEs	0.829647	0.012443	0.000000	0.813103	0.813103	0.813103	0.814468	0.028786	0.035178	0.781311	0.939091
SalEn.2_MW19541_1-405_NEs	0.014158	0.816021	0.813103	0.000000	0.000000	0.000000	0.007477	0.810856	0.819104	0.470401	0.727200
SalEn.4_19541_1-405_NEs	0.014158	0.816021	0.813103	0.000000	0.000000	0.000000	0.007477	0.810856	0.819104	0.470401	0.727200
SalEn.3_1903_1-405_NEs	0.014158	0.816021	0.813103	0.000000	0.000000	0.000000	0.007477	0.810856	0.819104	0.470401	0.727200
SalEn.11035_1-405_NEs	0.011631	0.817388	0.814468	0.007477	0.007477	0.007477	0.000000	0.809651	0.817877	0.474017	0.731114
EscCo.41943_1-375_BeL	0.824738	0.024238	0.028786	0.810856	0.810856	0.810856	0.809651	0.000000	0.020504	0.776593	0.913212
EscCo.3_01881_1-375_NEs	0.833051	0.029696	0.035178	0.819104	0.819104	0.819104	0.817877	0.020504	0.000000	0.782817	0.895293
CitRo.1_20231_1-395_NEs	0.487735	0.769571	0.781311	0.470401	0.470401	0.470401	0.474017	0.776593	0.782817	0.000000	0.586600
EntCo.1_42210_1-404_NEs	0.743148	0.930981	0.939091	0.727200	0.727200	0.727200	0.731114	0.913212	0.895293	0.586600	0.000000
